2014,52,쉬는 법을 잊었네,김동우,,,,,,84,,,,
2014,52,하얀 고백 (Lately),인피니트 (Infinite),,,,,,85,,,,
2014,52,Letters To Jun,Witness,,,,,,87,,,,
2014,52,Shibuya,Witness,,,,,,88,,,,
2014,52,Someone Like You,Adele,,,,,,89,,,,
2014,52,Call You Mine (Feat. Geologic),Jeff Bernat,,,,,,90,80,,,
2014,52,Christmas Day,EXO,,,,,,91,,,,
2014,52,잘 지내자, 우리,짙은 (Zitten),,,,,,93,,,,
2014,52,Last Christmas,Wham!,,,,,,94,77,,,
2014,52,한글 피어나다 (무료 다운로드),늘 푸른 오스카빌 소년소녀합창단, 유열,,,,,,97,,,,
2014,52,편지,이진아,,,,,,100,,,,
2014,52,남자의 인생,김건모,,,,,,,8,,,
2014,52,행복을 주는 사람,송하예,,,,,,,14,,,
2014,52,내가 말했잖아,요조(Yozoh),,,,,,,16,,,
2014,52,아픈데 밉지가 않아,디케이소울 (DKSOUL),,,,,,,23,,,
2014,52,서약 (황금무지개 유이 & 정일우 러브테마),알리(ALi),,,,,,,25,,,
2014,52,The Simple Things,Michael Carreon,,,,,,,27,,,
2014,52,이별을 걷는다,모던쥬스 (Modern Juice),,,,,,,30,,,
2014,52,초혼,장윤정,,,,,,,35,,,
2014,52,행복을 주는 사람,제이투엠,,,,,,,39,,,
2014,52,첫사랑 (Feat.펀치 (Punch)),타이거 JK,,,,,,,44,,,
2014,52,임박사와 함께 춤을 (Feat. LE of EXID, 이박사),임창정,,,,,,,45,,,
2014,52,Let it snow,빅마마 (BigMama),,,,,,,49,,,
2014,52,연애중 (feat. 조인,나비 Of 듀오플로),듀이 오케스트라 (Dew.y Ochestra),,,,,,,51,,,
2014,52,사랑찾아 인생찾아,조항조,,,,,,,52,,,
2014,52,참 좋다,양희은,,,,,,,57,,,
2014,52,돌아가자,문명진,,,,,,,59,,,
2014,52,별 빛이 내린다,안녕바다,,,,,,,61,,,
2014,52,나에게 그대만이,유해준,,,,,,,63,,,
2014,52,안녕 그 말,정동하,,,,,,,64,,,
2014,52,사랑은 눈처럼,박신혜,,,,,,,66,,,
2014,52,인연 (동녘바람),이선희,,,,,,,67,,,
2014,52,애타는 마음,울랄라세션, 아이유(IU),,,,,,,69,,,
2014,52,우리 두 사람,원준, 시연,,,,,,,74,,,
2014,52,사랑해 (Fall In Love),김건모,,,,,,,75,,,
2014,52,Forever In Love,Kenny G,,,,,,,76,,,
2014,52,My Love,Westlife,,,,,,,79,,,
2014,52,하울의 움직이는 성 (ハウルの動く城) - 인생의 회전목마 (人生のメリ...,Various Artists,,,,,,,81,,,
2014,52,야야야,어반 자카파 (Urban Zakapa),,,,,,,83,,,
2014,52,설마,제미니,,,,,,,86,,,
2014,52,로망,장미여관,,,,,,,88,,,
2014,52,Happy (from Despicable Me 2),Pharrell Williams,,,,,,,90,,,
2014,52,잠시 안녕처럼,에일리 (Ailee),,,,,,,91,,,
2014,52,두 사람,성시경,,,,,,,92,,,
2014,52,내사람,환희,,,,,,,93,,,
2014,52,부디,심규선 (Lucia), 에피톤 프로젝트 (Epitone Project),,,,,,,94,,,
2014,52,새벽비,샤넌,,,,,,,95,,,
2014,52,Eternal  Love,Michael Learns To Rock,,,,,,,96,,,
2014,52,그런사람이기를,브라운 아이드 소울 (Brown Eyed Soul),,,,,,,98,,,
2014,52,소주 한잔,임창정,,,,,,,,5,,
2014,52,Tears,소찬휘,,,,,,,,8,,
2014,52,사랑의 배터리,홍진영,,,,,,,,9,,
2014,52,체념,빅마마 (Big Mama),,,,,,,,13,,
2014,52,응급실,이지 (izi),,,,,,,,14,,
2014,52,사랑비,김태우,,,,,,,,15,,
2014,52,보고싶다,김범수,,,,,,,,16,,
2014,52,인연,이선희,,,,,,,,17,,
2014,52,애인... 있어요,이은미,,,,,,,,19,,
2014,52,가시,버즈 (Buzz),,,,,,,,21,,
2014,52,보여줄게,에일리 (Ailee),,,,,,,,22,,
2014,52,천년의 사랑,박완규,,,,,,,,25,,
2014,52,남자답게,플라이 투 더 스카이 (Fly To The Sky),,,,,,,,27,,
2014,52,좋은 날,아이유 (IU),,,,,,,,28,,
2014,52,하늘을 달리다,이적,,,,,,,,29,,
2014,52,Hello,허각,,,,,,,,30,,
2014,52,술 한잔 해요,지아 (Zia),,,,,,,,31,,
2014,52,Let It Go,Idina Menzel,,,,,,,,32,,
2014,52,너를 너를 너를,플라이 투 더 스카이 (Fly To The Sky),,,,,,,,34,,
2014,52,흔한 노래,임창정,,,,,,,,35,,
2014,52,먼지가 되어,로이킴, 정준영,,,,,,,,36,,
2014,52,너를 위해,임재범,,,,,,,,38,,
2014,52,All For You,정은지 (에이핑크), 서인국,,,,,,,,41,,
2014,52,죽일 놈 (Guilty),다이나믹 듀오 (Dynamic Duo),,,,,,,,42,,
2014,52,8282,다비치,,,,,,,,43,,
2014,52,바람기억,나얼 (브라운 아이드 소울),,,,,,,,44,,
2014,52,끝사랑,김범수,,,,,,,,45,,
2014,52,본능적으로 (Feat. Swings),윤종신,,,,,,,,46,,
2014,52,애상,10cm,,,,,,,,47,,
2014,52,낭만 고양이,체리 필터 (Cherry Filter),,,,,,,,48,,
2014,52,너 사용법,에디킴,,,,,,,,49,,
2014,52,가수가 된 이유,신용재 (포맨),,,,,,,,51,,
2014,52,서쪽 하늘,울랄라세션,,,,,,,,53,,
2014,52,서시,신성우,,,,,,,,54,,
2014,52,Mr. Chu (On Stage),에이핑크 (Apink),,,,,,,,55,,
2014,52,One Love,엠씨더맥스 (M.C The Max),,,,,,,,58,,
2014,52,내 나이가 어때서,오승근,,,,,,,,59,,
2014,52,노래가 늘었어,에일리 (Ailee),,,,,,,,60,,
2014,52,외톨이,아웃사이더,,,,,,,,62,,
2014,52,나였으면,나윤권,,,,,,,,64,,
2014,52,남자를 몰라,버즈 (Buzz),,,,,,,,65,,
2014,52,최고의 행운,첸 (EXO),,,,,,,,66,,
2014,52,사랑..그 놈,바비 킴 (Bobby Kim),,,,,,,,67,,
2014,52,벌써 일년,브라운 아이즈 (Brown Eyes),,,,,,,,68,,
2014,52,너를 보내고,YB (윤도현 밴드),,,,,,,,69,,
2014,52,Officially Missing You,긱스 (Geeks),,,,,,,,71,,
2014,52,나는 나비,YB (윤도현 밴드),,,,,,,,72,,
2014,52,말리꽃,이승철,,,,,,,,74,,
2014,52,황진이,박상철,,,,,,,,75,,
2014,52,꽃피는 봄이 오면,BMK,,,,,,,,76,,
2014,52,사랑 Two,YB (윤도현 밴드),,,,,,,,78,,
2014,52,여전히 아름다운지 (Feat. 김연우),토이 (Toy),,,,,,,,79,,
2014,52,사랑안해,백지영,,,,,,,,80,,
2014,52,이별택시,김연우,,,,,,,,81,,
2014,52,당돌한 여자,서주경,,,,,,,,82,,
2014,52,그대가 분다,엠씨더맥스 (M.C The Max),,,,,,,,83,,
2014,52,뿐이고,박구윤,,,,,,,,84,,
2014,52,거리에서,성시경,,,,,,,,85,,
2014,52,U & I,에일리 (Ailee),,,,,,,,86,,
2014,52,사랑아,더 원 (The One),,,,,,,,87,,
2014,52,가슴 시린 이야기 (Feat. 용준형),휘성,,,,,,,,88,,
2014,52,가질수 없는 너,뱅크,,,,,,,,92,,
2014,52,당신을 위하여,더 크로스 (The Cross),,,,,,,,93,,
2014,52,고백 (Go Back) (Feat. 정인),다이나믹 듀오 (Dynamic Duo),,,,,,,,94,,
2014,52,정류장,버스커 버스커 (Busker Busker),,,,,,,,95,,
2014,52,다행이다,이적,,,,,,,,97,,
2014,52,우연히,우연이,,,,,,,,98,,
2014,52,사랑했나봐,YB (윤도현 밴드),,,,,,,,99,,
2014,52,Don`t Cry,더 크로스 (The Cross),,,,,,,,100,,
2014,52,빨개요,현아,,,,,,,,,3,57624
2014,52,TOUCH MY BODY,씨스타(SISTAR),,,,,,,,,4,46640
2014,52,함께,인피니트(INFINITE),,,,,,,,,5,44818
2014,52,12시 30분,비스트(BEAST),,,,,,,,,6,44305
2014,52,Good Luck,비스트(BEAST),,,,,,,,,7,40796
2014,52,LUV,에이핑크(Apink),,,,,,,,,8,39812
2014,52,Back,인피니트(INFINITE),,,,,,,,,9,39419
2014,52,Error,빅스(VIXX),,,,,,,,,10,38981
2014,52,Trouble Maker,트러블메이커,,,,,,,,,11,37688
2014,52,짧은 치마 (Miniskirt),AOA,,,,,,,,,12,34098
2014,52,썸,소유, 정기고,,,,,,,,,13,33722
2014,52,청춘연가,넬(NELL),,,,,,,,,14,31280
2014,52,손대지마,에일리(Ailee),,,,,,,,,15,30998
2014,52,A,GOT7,,,,,,,,,16,30812
2014,52,지워,효린, 주영,,,,,,,,,17,30229
2014,52,기적 (ETERNITY),빅스(VIXX),,,,,,,,,18,29241
2014,52,Candy Jelly Love,러블리즈,,,,,,,,,20,25974
2014,52,단발머리 (Short Hair),AOA,,,,,,,,,21,25729
2014,52,쉽지않아,틴탑,,,,,,,,,22,25348
2014,52,Little Apple with 젓가락형제,티아라(T-ARA),,,,,,,,,23,25119
2014,52,MAMA,니콜,,,,,,,,,24,23999
2014,52,WITCH,보이프렌드,,,,,,,,,25,23362
2014,52,Step,카라(KARA),,,,,,,,,26,23212
2014,52,Mamma Mia (맘마미아),카라,,,,,,,,,27,23201
2014,52,눈, 코, 입,태양(TAEYANG),,,,,,,,,28,22798
2014,52,울어도 돼,비투비(BTOB),,,,,,,,,29,22607
2014,52,넘버나인 (No.9),티아라(T-ARA),,,,,,,,,30,22556
2014,52,Last Romeo,인피니트(INFINITE),,,,,,,,,31,21968
2014,52,으르렁,엑소(EXO),,,,,,,,,32,21768
2014,52,Piano Man,마마무,,,,,,,,,33,21659
2014,52,빠빠빠,크레용팝(Crayon Pop),,,,,,,,,35,20974
2014,52,눈사탕 (Snow Kiss),틴탑,,,,,,,,,36,20800
2014,52,광화문에서,규현,,,,,,,,,37,20541
2014,52,Can′t Stop,씨엔블루(CNBLUE),,,,,,,,,38,20336
2014,52,장난아냐,틴탑,,,,,,,,,39,20208
2014,52,Something,걸스데이,,,,,,,,,40,20133
2014,52,공허해,WINNER,,,,,,,,,41,20115
2014,52,NoNoNo,에이핑크(Apink),,,,,,,,,42,20105
2014,52,I Swear,씨스타(SISTAR),,,,,,,,,43,20017
2014,52,하지하지마,GOT7,,,,,,,,,44,19490
2014,52,Danger,방탄소년단,,,,,,,,,45,19476
2014,52,Give It To Me,씨스타(SISTAR),,,,,,,,,46,19208
2014,52,Hush,미스에이(miss A),,,,,,,,,47,19190
2014,52,내일은 없어,트러블메이커,,,,,,,,,48,18972
2014,52,Very Good,블락비(Block B),,,,,,,,,49,18767
2014,52,Ma Boy,씨스타19,,,,,,,,,52,17431
2014,52,오늘 뭐해,포미닛(4minute),,,,,,,,,53,17338
2014,52,괴도 (Danger),태민,,,,,,,,,54,16436
2014,52,MAMACITA(아야야),Super Junior,,,,,,,,,55,16164
2014,52,미친거 아니야?,2PM,,,,,,,,,57,15374
2014,52,Lonely (없구나),B1A4,,,,,,,,,58,14977
2014,52,SOLO DAY,비원에이포,,,,,,,,,60,14505
2014,52,I Do I Do,시크릿(Secret),,,,,,,,,61,14196
2014,52,ONE SHOT,B.A.P,,,,,,,,,62,13782
2014,52,On & On,보이프렌드,,,,,,,,,63,13703
2014,52,Rewind,ZHOUMI,,,,,,,,,64,13689
2014,52,12월의 기적 (Miracles in December),엑소(EXO),,,,,,,,,65,13653
2014,52,JACKPOT,블락비(Block B),,,,,,,,,66,13560
2014,52,LOVE IS YOU,케이윌, 씨스타, 정기고, 매드클라운, 보이프렌드, 주영,,,,,,,,,68,13319
2014,52,시간이 또,정재윤,,,,,,,,,69,13148
2014,52,1004 (Angel),B.A.P,,,,,,,,,70,13011
2014,52,바람,god,,,,,,,,,71,12964
2014,52,Mr.Mr.,소녀시대,,,,,,,,,72,12743
2014,52,더,저스트뮤직,,,,,,,,,73,12711
2014,52,끈적끈적,헬로비너스(Hello Venus),,,,,,,,,74,12694
2014,52,Mr. Chu (On Stage),에이핑크(Apink),,,,,,,,,75,12639
2014,52,Delicious,Toheart,,,,,,,,,76,12593
2014,52,하루,메이트,,,,,,,,,77,12579
2014,52,To me,레인보우(rainbow),,,,,,,,,78,12544
2014,52,심장이 뛴다,백퍼센트(100%),,,,,,,,,79,12505
2014,52,중독,엑소케이,,,,,,,,,80,12443
2014,52,일주일,애프터스쿨(AFTER SCHOOL),,,,,,,,,81,12397
2014,52,까탈레나 (Catallena),오렌지 캬라멜(Orange Caramel),,,,,,,,,82,12392
2014,52,사랑해,비,,,,,,,,,83,12253
2014,52,Shadow (그림자),비스트(BEAST),,,,,,,,,84,12200
2014,52,늑대와 미녀,엑소(EXO),,,,,,,,,85,12110
2014,52,Hero,Heroes(뮤지, 신현준),,,,,,,,,86,12106
2014,52,사랑하오,알렉스(Alex),,,,,,,,,87,12103
2014,52,사랑이란 말,메인,,,,,,,,,88,12101
2014,52,하고 싶은 거 다 (Without You),S,,,,,,,,,89,12040
2014,52,다시는,폰,,,,,,,,,90,11890
2014,52,헤어짐을 대하는 올바른 자세,에이템포,,,,,,,,,91,11873
2014,52,너의 몸에 벤 (feat. Beenzino),벤,,,,,,,,,92,11856
2014,52,Black,포티,,,,,,,,,93,11843
2014,52,Fire,디셈버,,,,,,,,,94,11839
2014,52,Beautiful Day (feat. BEE),M.I.B,,,,,,,,,95,11834
2014,52,I Love You,에이프린스,,,,,,,,,96,11823
2014,52,IT′′S YOU,미스터미스터(MR.MR),,,,,,,,,97,11814
2014,52,기억을 걷다보면,디셈버,,,,,,,,,98,11763
2014,52,Destiny,인피니트(INFINITE),,,,,,,,,99,11697
2014,52,그대라면,알렉스(Alex),,,,,,,,,100,11679
2014,51,사랑에 빠지고 싶다,정승환,1,1,207674,1,5048542,1,21,,,
2014,51,Angel,윤미래, 타이거JK, 비지,2,2,186388,6,3388273,6,7,,,
2014,51,LUV,에이핑크 (Apink),3,5,89648,2,4423545,2,2,17,,
2014,51,잊지 말기로 해,성시경, 권진아,4,4,104535,4,3756021,4,48,,51,16822
2014,51,위아래,EXID,5,6,84363,3,3829706,13,6,37,2,62752
2014,51,싱숭생숭 (SsSs),다이나믹 듀오 (Dynamic Duo), 박정현,6,3,115747,8,3015507,19,11,,,
2014,51,광화문에서 (At Gwanghwamun),규현 (KYUHYUN),7,12,59878,5,3730476,15,3,3,,
2014,51,Problem (Feat. Iggy Azalea),Ariana Grande,8,7,83542,13,2422882,26,9,,,
2014,51,GOOD BOY,GD X TAEYANG,9,13,59070,9,2965115,38,8,,59,14323
2014,51,Love Is You,케이윌(K.will), 씨스타, 정기고(Junggigo), 매드 클라운(Mad Clown), 보이프렌드, 주영,10,9,76972,15,2263041,28,14,,,
2014,51,세 사람 (With 성시경),토이 (Toy),11,15,53118,7,3262012,17,19,90,,
2014,51,HAPPY TOGETHER,박효신,12,14,53485,10,2936776,29,5,,33,22735
